Agra,2017-01-01,rain,72.5,50.48,0.55,2.32
Agra,2017-01-02,rain,72.5,50.48,0.47,1.99
Agra,2017-01-03,rain,73.03,50.53,0.35,1.78
Agra,2017-01-04,rain,76.01,48.26,0.71,2.04
Agra,2017-01-05,rain,77,50.14,0.87,0.77
Agra,2017-01-06,rain,76.89,48.38,1.37,4.7
Agra,2017-01-07,rain,64.58,54.16,0.56,5.6
Agra,2017-01-08,rain,68.03,52.21,0.64,3.39
Agra,2017-01-09,rain,69.77,46.86,0.93,3.35
Agra,2017-01-10,rain,65.4,42.09,1.51,4.65
Agra,2017-01-11,rain,64.05,36.72,1.37,4.67
Agra,2017-01-12,rain,64,36.26,1.27,3.62
Agra,2017-01-13,rain,66,41.3,1.01,3.36
Agra,2017-01-14,rain,66.76,38.58,0.83,2.75
Agra,2017-01-15,rain,72.5,42.85,1.23,1.15
Agra,2017-01-16,rain,69.59,44.8,0.92,4.27
Agra,2017-01-17,rain,60.9,41,0.88,4.54
Agra,2017-01-18,rain,66,41,0.72,3.25
Agra,2017-01-19,rain,70.05,38.99,0.88,5.08
Agra,2017-01-20,rain,69.81,41.11,1.07,4.44
Agra,2017-01-21,rain,68.22,41,1.2,2.96
Agra,2017-01-22,rain,75.52,46.53,1.06,2.5
Agra,2017-01-23,rain,77.85,48,0.85,2.53
Agra,2017-01-24,rain,79.12,51.99,1.06,0.48
Agra,2017-01-25,rain,79.31,57,0.84,4.33
Agra,2017-01-26,rain,73.59,58.99,0.77,2.83
Agra,2017-01-27,rain,67.93,54.62,1.44,5.68
Agra,2017-01-28,rain,68.53,50,0.83,4.74
Agra,2017-01-29,rain,70.11,52,0.74,5.69
Agra,2017-01-30,rain,72.26,48.26,0.72,2.46
Agra,2017-01-31,rain,76.33,49.57,0.9,3.09
Agra,2017-02-01,rain,72.8,50,1.41,2.25
Agra,2017-02-02,rain,74.44,48.14,1.58,0.95
Agra,2017-02-03,rain,75.55,48.33,1.66,0.78
Agra,2017-02-04,rain,74.83,55.08,1.7,4.6
Agra,2017-02-05,rain,76.79,57.49,1.6,4.45
Agra,2017-02-06,rain,74.01,55.03,1.05,5.68
Agra,2017-02-07,rain,70.14,47.41,2.13,5.51
Agra,2017-02-08,rain,74.8,45.35,1.79,1.9
Agra,2017-02-09,rain,72.98,51.8,1.99,4.48
Agra,2017-02-10,rain,72.45,46.14,2.33,4.61
Agra,2017-02-11,rain,73.07,45.07,2.37,2.4
Agra,2017-02-12,rain,75.11,46.37,2.18,1.89
Agra,2017-02-13,rain,75.2,50,1.82,3.91
Agra,2017-02-14,rain,76.97,46.33,2.01,4.21
Agra,2017-02-15,rain,79.55,46.33,2.25,3.98
Agra,2017-02-16,rain,82.01,52.05,2.46,4.44
Agra,2017-02-17,rain,78.87,54.51,2.58,5.31
Agra,2017-02-18,rain,85.93,52.26,2.54,4.61
Agra,2017-02-19,rain,88.03,54.32,2.8,2.82
Agra,2017-02-20,rain,90.01,57.41,2.58,2.54
Agra,2017-02-21,rain,80.95,58.67,2.95,5.11
Agra,2017-02-22,rain,81.06,48.25,3.15,3.01
Agra,2017-02-23,rain,78.98,46.38,3.06,5.83
Agra,2017-02-24,rain,78.93,46.06,3.34,7.07
Agra,2017-02-25,rain,83.93,46.94,3.4,6.11
Agra,2017-02-26,rain,82.01,50.14,3.36,4.55
Agra,2017-02-27,rain,83.99,46.17,3.48,2.65
Agra,2017-02-28,rain,90.07,54.23,3.42,0.9
Agra,2017-03-01,rain,89.7,59.41,3.11,3
Agra,2017-03-02,rain,83.69,64.17,3.51,4.93
Agra,2017-03-03,rain,83.84,63.65,3.21,7.25
Agra,2017-03-04,rain,81.01,54.13,3.34,5.07
Agra,2017-03-05,rain,82.63,48.58,3.42,6.12
Agra,2017-03-06,rain,83.98,48.19,3.44,4.69
Agra,2017-03-07,rain,87.89,52.14,3.21,0.68
Agra,2017-03-08,rain,85.57,63.04,3.29,3.36
Agra,2017-03-09,rain,83.62,61.99,2.8,3.58
Agra,2017-03-10,rain,70.6,57.23,2.87,3.56
Agra,2017-03-11,rain,72.07,54,3.31,1.98
Agra,2017-03-12,rain,74.99,50.32,3.16,3.61
Agra,2017-03-13,rain,76.99,48.59,2.86,3.15
Agra,2017-03-14,rain,77.3,50.11,3.18,2.07
Agra,2017-03-15,rain,83.96,54,2.91,3.34
Agra,2017-03-16,rain,89.73,56.33,2.92,1.12
Agra,2017-03-17,rain,83.99,59.01,2.94,5.86
Agra,2017-03-18,rain,86.07,57.28,3.23,2.43
Agra,2017-03-19,rain,85.71,64.06,3.47,2.73
Agra,2017-03-20,rain,88,61.18,3.21,5.47
Agra,2017-03-21,rain,93.19,57.18,3.32,4.01
Agra,2017-03-22,rain,97.35,63.41,3.59,4.15
Agra,2017-03-23,rain,99.13,64.25,3.15,2.01
Agra,2017-03-24,rain,98.67,68.36,3.22,3.78
Agra,2017-03-25,rain,98.51,63.41,3.11,5.37
Agra,2017-03-26,rain,98.73,64.53,3.41,6.11
Agra,2017-03-27,rain,99.9,64.42,3.44,6.21
Agra,2017-03-28,rain,101.89,66.79,3.4,5.08
Agra,2017-03-29,rain,105.83,68.68,3.63,5.82
Agra,2017-03-30,rain,103.79,70.34,3.6,6.01
Agra,2017-03-31,rain,105.89,68.75,3.51,4
Agra,2017-04-01,rain,105.71,70.13,3.27,4.4
Agra,2017-04-02,rain,102.15,72.31,3.38,5.45
Agra,2017-04-03,rain,103.95,68.35,3.47,2.86
Agra,2017-04-04,rain,99.96,72.31,3.47,5.18
Agra,2017-04-05,rain,101.41,74.51,3.17,4.19
Agra,2017-04-06,rain,103.88,76.94,3.52,3.04
Agra,2017-04-07,rain,96.85,75,2.15,3.26
Agra,2017-04-08,rain,96.74,64.48,2.89,3.66
Agra,2017-04-09,rain,92.92,63.37,3.42,7.72
Agra,2017-04-10,rain,94.98,65.94,3.23,10.51
Agra,2017-04-11,rain,99.97,64.33,3.52,8.22
Agra,2017-04-12,rain,103.25,68.76,3.37,5.99
Agra,2017-04-13,rain,105.71,68.19,3.25,2
Agra,2017-04-14,rain,106.48,74.87,3.11,1.23
Agra,2017-04-15,rain,106.99,71.5,2.79,4.27
Agra,2017-04-16,rain,107.34,70.54,2.48,1.46
Agra,2017-04-17,rain,107.96,77.87,3.03,2.31
Agra,2017-04-18,rain,110.81,75.36,3.03,4.02
Agra,2017-04-19,rain,112.76,77.48,3.24,4.18
Agra,2017-04-20,rain,110.61,74.11,3.29,2.55
Agra,2017-04-21,rain,109.15,81.96,2.77,2.12
Agra,2017-04-22,rain,108.5,84.4,2.72,2.76
Agra,2017-04-23,rain,105.78,77.79,3.49,5.26
Agra,2017-04-24,rain,101.62,81,2.78,7.79
Agra,2017-04-25,rain,100.16,76.18,2.89,5.6
Agra,2017-04-26,rain,101.95,75.19,3.35,5.97
Agra,2017-04-27,rain,101.89,72.24,3.16,5.08
Agra,2017-04-28,rain,102.03,70.79,3.17,2.35
Agra,2017-04-29,rain,103.6,72.72,3.3,2.09
Agra,2017-04-30,rain,100.06,75.38,3.55,3.02
Agra,2017-05-01,rain,99.92,76.51,3.23,3.05
Agra,2017-05-02,rain,105.95,70.55,3.08,0.65
Agra,2017-05-03,rain,102.28,73.32,2.87,1.37
Agra,2017-05-04,rain,105.54,79,3.27,3.21
Agra,2017-05-05,rain,105.98,75.28,2.6,5.08
Agra,2017-05-06,rain,109.06,80.99,3.17,1.61
Agra,2017-05-07,rain,111,77.28,2.95,2.51
Agra,2017-05-08,rain,108.97,79.57,3.12,4.12
Agra,2017-05-09,rain,110.84,82.79,3.25,3.9
Agra,2017-05-10,rain,105.74,71.42,3.4,5.22
Agra,2017-05-11,rain,104.14,79.25,3.41,2.06
Agra,2017-05-12,rain,108.21,81.47,3.1,2.93
Agra,2017-05-13,rain,108.89,82.08,3.38,4.18
Agra,2017-05-14,rain,111,82.14,3.46,4.28
Agra,2017-05-15,rain,111.1,84.44,3.26,5.4
Agra,2017-05-16,rain,106.89,86.14,2.99,5.55
Agra,2017-05-17,rain,97.47,82.32,3.13,6.25
Agra,2017-05-18,rain,103.45,77.51,3,0.79
Agra,2017-05-19,rain,105.99,78.58,2.5,4.6
Agra,2017-05-20,rain,103.79,82.89,2.56,3.46
Agra,2017-05-21,rain,103.29,82.29,2.05,2.68
Agra,2017-05-22,rain,93.38,77.53,2.68,4.04
Agra,2017-05-23,rain,103.52,77,3.12,3.2
Agra,2017-05-24,rain,106.08,79.44,2.77,1.89
Agra,2017-05-25,rain,107.88,82.23,3.06,1.23
Agra,2017-05-26,rain,112.45,83.38,2.7,0.69
Agra,2017-05-27,rain,106.6,85.51,2.82,7
Agra,2017-05-28,rain,99.17,78.04,3.15,8.21
Agra,2017-05-29,rain,98.18,72.75,3.23,2.81
Agra,2017-05-30,rain,97.21,77.16,3.25,3.28
Agra,2017-05-31,rain,96.5,77.42,2.91,3.42
Agra,2017-06-01,rain,97.2,77.19,3.05,2.05
Agra,2017-06-02,rain,104.14,76.39,3.27,5.14
Agra,2017-06-03,rain,110.17,82.31,3.3,5.77
Agra,2017-06-04,rain,115.48,88.08,3.11,6.97
Agra,2017-06-05,rain,113,92.88,2.91,7.72
Agra,2017-06-06,rain,109.05,89.22,3.37,4.26
Agra,2017-06-07,rain,99,81.97,3,7.03
Agra,2017-06-08,rain,97.44,79.92,3.15,2.14
Agra,2017-06-09,rain,99.37,79.14,3.12,1.06
Agra,2017-06-10,rain,102.19,79.4,3,0.72
Agra,2017-06-11,rain,103.85,79,3.26,5.41
Agra,2017-06-12,rain,108,79.16,2.97,6.21
Agra,2017-06-13,rain,108.5,83.89,3.15,5.59
Agra,2017-06-14,rain,106.19,86.11,3.39,6.61
Agra,2017-06-15,rain,103.99,79.19,2.77,2.8
Agra,2017-06-16,rain,95.38,73,2.38,2.13
Agra,2017-06-17,rain,98.34,79,2.82,0.91
Agra,2017-06-18,rain,99.08,81,3.17,5.63
Agra,2017-06-19,rain,99.95,80.94,3.22,1.29
Agra,2017-06-20,rain,96.62,75.99,3.09,1.47
Agra,2017-06-21,rain,98.45,77.99,2.91,3.77
Agra,2017-06-22,rain,94.52,79.14,2.99,4.77
Agra,2017-06-23,rain,98.96,80.21,2.74,3.61
Agra,2017-06-24,rain,100,85.5,3.24,1.21
Agra,2017-06-25,rain,103.95,87.77,3.33,4.36
Agra,2017-06-26,rain,103.79,86,3.02,6.35
Agra,2017-06-27,rain,102,84.25,3.07,5.39
Agra,2017-06-28,rain,94.61,79,2.58,1.96
Agra,2017-06-29,rain,89.79,77,2.65,4.68
Agra,2017-06-30,rain,97.91,79.75,2.42,2.96
Agra,2017-07-01,rain,93.07,81.41,2.37,1.62
Agra,2017-07-02,rain,94.64,78.93,2.65,4.14
Agra,2017-07-03,rain,97.01,81.17,2.36,1.46
Agra,2017-07-04,rain,97,81,3.26,6.33
Agra,2017-07-05,rain,96.78,81.26,3.26,5.5
Agra,2017-07-06,rain,95.9,81,3.09,0.77
Agra,2017-07-07,rain,95.05,80.98,3.01,1.76
Agra,2017-07-08,rain,97,81.12,2.62,2.59
Agra,2017-07-09,rain,102,85.75,2.41,4.28
Agra,2017-07-10,rain,99.95,82.25,3.04,3.43
Agra,2017-07-11,rain,95,79,2.79,3.34
Agra,2017-07-12,rain,90.97,79,2.98,3.16
Agra,2017-07-13,rain,93,81,3.12,5.81
Agra,2017-07-14,rain,93.75,80.91,2.99,6.71
Agra,2017-07-15,rain,93.55,82.11,2.49,5.99
Agra,2017-07-16,rain,97.72,82.16,2.43,4.13
Agra,2017-07-17,rain,92.63,81.13,2.98,3.43
Agra,2017-07-18,rain,97,81,2.8,4.24
Agra,2017-07-19,rain,100,82.47,2.91,3.08
Agra,2017-07-20,rain,96.51,79,2.72,5.85
Agra,2017-07-21,rain,91,81.19,2.91,6.61
Agra,2017-07-22,rain,89.82,80.94,2.9,7.46
Agra,2017-07-23,rain,93.01,79.75,2.72,6.83
Agra,2017-07-24,rain,89.89,79.05,2.92,5.76
Agra,2017-07-25,rain,89.73,79.1,3.23,4.76
Agra,2017-07-26,rain,93.55,80.81,2.93,4.87
Agra,2017-07-27,rain,94.01,79.73,3.25,5.79
Agra,2017-07-28,rain,90.94,81,3.27,7.84
Agra,2017-07-29,rain,91,79.08,3.21,6.16
Agra,2017-07-30,rain,91.73,78.32,3,4.89
Agra,2017-07-31,rain,90.6,80.51,3.04,5.34
Agra,2017-08-01,rain,94.57,81,3.26,6.4
Agra,2017-08-02,rain,89.9,81,2.88,4.61
Agra,2017-08-03,rain,93.05,81,2.91,8.07
Agra,2017-08-04,rain,93.05,79.28,3.06,5.16
Agra,2017-08-05,rain,95,79.14,3.22,2.88
Agra,2017-08-06,rain,96.01,81.14,2.48,3.37
Agra,2017-08-07,rain,90.84,79.64,2.67,2.66
Agra,2017-08-08,rain,94.01,80.92,2.97,1.48
Agra,2017-08-09,rain,90.49,81.08,2.74,3.18
Agra,2017-08-10,rain,91,79.08,2.81,4.88
Agra,2017-08-11,rain,95,80.19,3.45,8.62
Agra,2017-08-12,rain,95,81.08,2.66,9.3
Agra,2017-08-13,rain,92.87,79.26,3.04,7.28
Agra,2017-08-14,rain,94.91,79.06,3.34,5.54
Agra,2017-08-15,rain,97.05,79.45,3.04,5.54
Agra,2017-08-16,rain,98.68,81,3.12,6.18
Agra,2017-08-17,rain,99.78,82.06,3.45,4.64
Agra,2017-08-18,rain,98.95,82.1,3.47,3.29
Agra,2017-08-19,rain,94.37,79.44,2.81,4.77
Agra,2017-08-20,rain,95,81,2.94,6.36
Agra,2017-08-21,rain,96.01,81.96,3.06,5.78
Agra,2017-08-22,rain,94.8,82.01,3.03,3.76
Agra,2017-08-23,rain,96.41,81,3.02,1
Agra,2017-08-24,rain,90.5,79,2.79,2.4
Agra,2017-08-25,rain,92.8,79.14,2.44,0.67
Agra,2017-08-26,rain,89.49,79,2.12,2.24
Agra,2017-08-27,rain,91.32,77,3.11,4.72
Agra,2017-08-28,rain,90.53,78.51,2.99,5.96
Agra,2017-08-29,rain,93.01,80.94,3.11,7.4
Agra,2017-08-30,rain,91.1,78.89,2.72,6.96
Agra,2017-08-31,rain,88.01,79,2.32,3.92
Agra,2017-09-01,rain,87,75.27,2.96,5.53
Agra,2017-09-02,rain,88.81,79.05,3.16,4.46
Agra,2017-09-03,rain,93.05,77.97,3.22,3.8
Agra,2017-09-04,rain,96.62,79.06,2.84,5.2
Agra,2017-09-05,rain,94.01,77,2.57,5.45
Agra,2017-09-06,rain,94.89,79,2.89,3.79
Agra,2017-09-07,rain,92.85,75,3.33,1.69
Agra,2017-09-08,rain,95,75.48,2.87,4.34
Agra,2017-09-09,rain,96.81,79.21,2.65,4.22
Agra,2017-09-10,rain,99.77,79.21,2.99,1.35
Agra,2017-09-11,rain,99.75,82,2.96,1.19
Agra,2017-09-12,rain,96.9,79.09,3.23,3.83
Agra,2017-09-13,rain,97,79.21,3.06,2.4
Agra,2017-09-14,rain,96.25,81.02,2.99,1.48
Agra,2017-09-15,rain,97,79.13,2.88,3.52
Agra,2017-09-16,rain,96.51,79.14,2.75,4.87
Agra,2017-09-17,rain,94.36,79,2.67,4.81
Agra,2017-09-18,rain,96.13,75,2.83,4.82
Agra,2017-09-19,rain,97,79.55,2.67,2.71
Agra,2017-09-20,rain,97.99,80.25,2.58,2.24
Agra,2017-09-21,rain,93.99,75.26,2.68,4.23
Agra,2017-09-22,rain,82.42,75.99,2.16,3.74
Agra,2017-09-23,rain,82.86,75,2.21,4.01
Agra,2017-09-24,rain,89.89,73,2.48,6.07
Agra,2017-09-25,rain,94.95,73.16,2.55,4.64
Agra,2017-09-26,rain,96.9,77.05,2.77,5.19
Agra,2017-09-27,rain,98.86,75.3,2.69,2.57
Agra,2017-09-28,rain,99,76.23,3.1,3.43
Agra,2017-09-29,rain,97,74.2,2.73,4.6
Agra,2017-09-30,rain,99.72,73,2.59,5.32
Agra,2017-10-01,rain,97,70.31,2.77,6.1
Agra,2017-10-02,rain,99.78,70.21,2.84,5.1
Agra,2017-10-03,rain,98.79,70.19,2.76,6.09
Agra,2017-10-04,rain,98.68,73.03,2.9,5.25
Agra,2017-10-05,rain,99,76.91,2.45,4.96
Agra,2017-10-06,rain,96.95,77.75,2.48,4.59
Agra,2017-10-07,rain,96.78,71.25,2.56,4.94
Agra,2017-10-08,rain,96.84,69.43,2.36,3.66
Agra,2017-10-09,rain,98.66,69.51,2.24,1.04
Agra,2017-10-10,rain,98.84,73.14,2.73,0.35
Agra,2017-10-11,rain,98.53,73.06,2.79,1.87
Agra,2017-10-12,rain,96.84,73.06,2.51,2.56
Agra,2017-10-13,rain,96.95,72.97,2.49,3.01
Agra,2017-10-14,rain,101.62,69.14,2.37,4.38
Agra,2017-10-15,rain,101.68,67.11,2.15,3.33
Agra,2017-10-16,rain,99.68,68.02,2.29,3.24
Agra,2017-10-17,rain,96.64,66.04,2.49,4.43
Agra,2017-10-18,rain,94.95,66.07,2.07,4.47
Agra,2017-10-19,rain,97,68,2.04,2.27
Agra,2017-10-20,rain,96.89,70,2.17,2.94
Agra,2017-10-21,rain,96.84,70.06,2.11,3.33
Agra,2017-10-22,rain,95.99,66,1.62,0.19
Agra,2017-10-23,rain,95.99,64.33,1.81,1.89
Agra,2017-10-24,rain,92.36,65.12,1.63,4.76
Agra,2017-10-25,rain,93.11,63.1,1.45,3.7
Agra,2017-10-26,rain,93,64,1.48,3.72
Agra,2017-10-27,rain,92.25,64,1.57,3.12
Agra,2017-10-28,rain,90.59,64.01,1.68,3.13
Agra,2017-10-29,rain,90,65.64,1.47,3.8
Agra,2017-10-30,rain,88,65.09,1.25,2.78
Agra,2017-10-31,rain,88,62.14,1.12,2.6
Agra,2017-11-01,rain,90,63.04,1.23,4.52
Agra,2017-11-02,rain,87.5,66.29,1.21,2.75
Agra,2017-11-03,rain,88,63.92,1.03,3.78
Agra,2017-11-04,rain,86,63,1.13,4.2
Agra,2017-11-05,rain,86.83,63.93,1.05,1.95
Agra,2017-11-06,rain,86,63.08,1.11,3.49
Agra,2017-11-07,rain,86,60.22,0.57,3.29
Agra,2017-11-08,rain,82.34,55,0.37,2.68
Agra,2017-11-09,rain,86,58.01,0.49,3.04
Agra,2017-11-10,rain,84.9,58.07,0.57,3.06
Agra,2017-11-11,rain,83.67,58.09,0.57,1.15
Agra,2017-11-12,rain,83.75,55.92,0.49,5.79
Agra,2017-11-13,rain,83.05,57.82,0.62,3.43
Agra,2017-11-14,rain,82.09,60.36,0.74,4.92
Agra,2017-11-15,rain,82.61,61,1.11,4.78
Agra,2017-11-16,rain,78.7,59,1.12,2.88
Agra,2017-11-17,rain,79.65,59.44,1.16,4.08
Agra,2017-11-18,rain,76.97,59,1.04,4.02
Agra,2017-11-19,rain,77.45,58.33,1.55,6.04
Agra,2017-11-20,rain,75.27,50,1.28,4.96
Agra,2017-11-21,rain,75.81,50,1.63,4.99
Agra,2017-11-22,rain,77,48,1.62,4.65
Agra,2017-11-23,rain,77.33,47.22,1.55,3.44
Agra,2017-11-24,rain,78.47,46.21,1.55,3.82
Agra,2017-11-25,rain,79.06,48.13,1.42,3.13
Agra,2017-11-26,rain,79.9,48.18,1.2,2.34
Agra,2017-11-27,rain,80.05,48.29,1.24,3.99
Agra,2017-11-28,rain,81,48.26,1.47,3.1
Agra,2017-11-29,rain,82.31,49.24,1.73,2.18
Agra,2017-11-30,rain,80.44,50.24,1.28,3.14
Agra,2017-12-01,rain,78.62,49.2,1.3,2.32
Agra,2017-12-02,rain,79,49.14,1.36,1.5
Agra,2017-12-03,rain,75.81,50.03,1.18,1.37
Agra,2017-12-04,rain,75.48,51.07,1.02,1.29
Agra,2017-12-05,rain,73,58.95,0.77,2.94
Agra,2017-12-06,rain,75,58.02,1.36,3.72
Agra,2017-12-07,rain,78.88,59,1.85,4.82
Agra,2017-12-08,rain,75.44,51.25,1.72,4.87
Agra,2017-12-09,rain,79,49.2,1.6,2.56
Agra,2017-12-10,rain,81,48.24,1.45,1.52
Agra,2017-12-11,rain,77.05,50.12,1.16,2.22
Agra,2017-12-12,rain,70.91,59,1.11,1.72
Agra,2017-12-13,rain,65.67,52,0.46,4.98
Agra,2017-12-14,rain,67.09,52,0.58,5.17
Agra,2017-12-15,rain,67.74,46,0.75,5.61
Agra,2017-12-16,rain,67.74,46,0.96,6.6
Agra,2017-12-17,rain,72.39,44.09,1.65,6.87
Agra,2017-12-18,rain,75,45.22,1.61,6.35
Agra,2017-12-19,rain,74.05,48,1.24,4.06
Agra,2017-12-20,rain,70.92,48.54,0.86,2.35
Agra,2017-12-21,rain,75.24,50.4,0.49,3.02
Agra,2017-12-22,rain,77.49,47.61,1.02,4.73
Agra,2017-12-23,rain,75,49.25,1.36,5.41
Agra,2017-12-24,rain,77,45.12,1.45,1.35
Agra,2017-12-25,rain,75.11,47.03,0.97,3.34
Agra,2017-12-26,rain,73.87,45.17,1.02,2.92
Agra,2017-12-27,rain,77,45.22,1.2,2.92
Agra,2017-12-28,rain,77.49,46.14,1.2,2.39
Agra,2017-12-29,rain,75.49,47.01,0.89,2.57
Agra,2017-12-30,rain,73.08,46.3,0.68,1.93
Agra,2017-12-31,rain,72.89,46,0.56,2.1
Aligarh,2017-01-01,rain,72.51,52,0.6,2.07
Aligarh,2017-01-02,rain,72.51,52,0.52,1.69
Aligarh,2017-01-03,rain,73.62,52,0.42,2.1
Aligarh,2017-01-04,rain,76.02,49.64,0.73,2.34
Aligarh,2017-01-05,rain,77,52.05,0.79,0.99
Aligarh,2017-01-06,rain,75.83,51.98,1,4.91
Aligarh,2017-01-07,rain,61,48.34,0.54,5.68
Aligarh,2017-01-08,rain,68.07,52.59,0.72,1.92
Aligarh,2017-01-09,rain,68.12,49.96,0.81,3.15
Aligarh,2017-01-10,rain,64.31,43.47,1.4,4.57
Aligarh,2017-01-11,rain,63.47,40.02,1.28,4.95
Aligarh,2017-01-12,rain,64,38.25,1.06,3.81
Aligarh,2017-01-13,rain,66.01,41.98,0.9,3.2
Aligarh,2017-01-14,rain,66,41,0.73,2.87
Aligarh,2017-01-15,rain,72.51,44.62,1.03,1.23
Aligarh,2017-01-16,rain,68.02,49.1,0.91,4.1
Aligarh,2017-01-17,rain,59.23,41,0.69,4.74
Aligarh,2017-01-18,rain,66,41,0.61,3.17
Aligarh,2017-01-19,rain,69.8,43,0.82,4.92
Aligarh,2017-01-20,rain,69.12,42.64,0.89,4.29
Aligarh,2017-01-21,rain,68.13,41,0.87,3.17
Aligarh,2017-01-22,rain,74.89,48,0.82,2.25
Aligarh,2017-01-23,rain,76.78,48,0.7,2.67
Aligarh,2017-01-24,rain,78.33,51.96,0.82,0.92
Aligarh,2017-01-25,rain,77.21,57,0.76,4.06
Aligarh,2017-01-26,rain,70.12,58.58,0.73,2.57
Aligarh,2017-01-27,rain,66.84,54.39,1.12,5.4
Aligarh,2017-01-28,rain,67.2,50,0.71,4.73
Aligarh,2017-01-29,rain,70,52,0.68,5.71
Aligarh,2017-01-30,rain,71.24,49.64,0.66,2.44
Aligarh,2017-01-31,rain,74.56,50,0.78,3.34
Aligarh,2017-02-01,rain,71.38,50,1.08,2.55
Aligarh,2017-02-02,rain,73.58,49.07,1.32,1.42
Aligarh,2017-02-03,rain,75.78,50.42,1.36,0.38
Aligarh,2017-02-04,rain,73.66,55.79,1.2,4.99
Aligarh,2017-02-05,rain,74.45,59.67,1.27,4.26
Aligarh,2017-02-06,rain,73.97,55.31,1.12,5.42
Aligarh,2017-02-07,rain,70.82,47.58,1.84,5.57
Aligarh,2017-02-08,rain,73.97,46.82,1.51,2.93
Aligarh,2017-02-09,rain,72.02,50.7,1.62,4.5
Aligarh,2017-02-10,rain,72.24,47.07,1.89,4.58
Aligarh,2017-02-11,rain,73.9,45.53,1.9,2.45
Aligarh,2017-02-12,rain,75,48.56,1.69,1.64
Aligarh,2017-02-13,rain,75.82,50,1.59,3.91
Aligarh,2017-02-14,rain,77.59,48,1.53,4.5
Aligarh,2017-02-15,rain,79.78,48.78,1.8,3.97
Aligarh,2017-02-16,rain,81.45,52.65,1.96,4.64
Aligarh,2017-02-17,rain,81.87,55.65,2.02,5.17
Aligarh,2017-02-18,rain,84.82,54.25,1.95,4.26
Aligarh,2017-02-19,rain,87.83,56.9,2.23,3.08
Aligarh,2017-02-20,rain,89.17,60.76,2.06,1.86
Aligarh,2017-02-21,rain,79.49,61.03,2.24,5.01
Aligarh,2017-02-22,rain,80.67,51.69,2.4,3.47
Aligarh,2017-02-23,rain,78.33,49.43,2.52,6.17
Aligarh,2017-02-24,rain,77.84,46.82,2.65,7.26
Aligarh,2017-02-25,rain,82.83,49.72,2.65,6.93
Aligarh,2017-02-26,rain,81.11,51.07,2.54,4.94
Aligarh,2017-02-27,rain,83.33,48.46,2.65,3.1
Aligarh,2017-02-28,rain,90.4,56.48,2.6,0.5
Aligarh,2017-03-01,rain,86.99,62.76,2.46,2.23
Aligarh,2017-03-02,rain,82.13,64.4,2.48,2.88
Aligarh,2017-03-03,rain,82.52,60.84,2.7,5.92
Aligarh,2017-03-04,rain,80.61,54.63,2.65,4.84
Aligarh,2017-03-05,rain,82.11,51.61,2.57,5.3
Aligarh,2017-03-06,rain,83.33,49.72,2.71,4.87
Aligarh,2017-03-07,rain,86.83,54.05,2.35,0.6
Aligarh,2017-03-08,rain,81.53,64.02,2.67,4.29
Aligarh,2017-03-09,rain,81.51,61.95,2.2,3.17
Aligarh,2017-03-10,rain,73.12,58.49,2.36,4.28
Aligarh,2017-03-11,rain,72.41,54,2.65,2.35
Aligarh,2017-03-12,rain,73.98,52.49,2.53,3.65
Aligarh,2017-03-13,rain,75.8,50,2.43,3.95
Aligarh,2017-03-14,rain,78.2,51.64,2.52,3.03
Aligarh,2017-03-15,rain,83.18,54,2.28,3.67
Aligarh,2017-03-16,rain,87.18,58.17,2.17,1.94
Aligarh,2017-03-17,rain,82.79,58.54,2.22,5.45
Aligarh,2017-03-18,rain,85.43,59,2.4,3.23
Aligarh,2017-03-19,rain,84.72,64.51,2.6,2.7
Aligarh,2017-03-20,rain,87.4,62.28,2.43,4.86
Aligarh,2017-03-21,rain,92.33,59.27,2.56,4.3
Aligarh,2017-03-22,rain,96.71,64.65,2.82,4.37
Aligarh,2017-03-23,rain,99.47,66.27,2.57,2.29
Aligarh,2017-03-24,rain,96,70.55,2.49,4.18
Aligarh,2017-03-25,rain,94.47,64.59,2.57,5.35
Aligarh,2017-03-26,rain,96.05,66.42,2.61,6.04
Aligarh,2017-03-27,rain,99.02,66,2.74,5.95
Aligarh,2017-03-28,rain,100.83,70.35,2.64,4.69
Aligarh,2017-03-29,rain,103.83,72.25,2.89,5.96
Aligarh,2017-03-30,rain,102.02,72.32,3.01,5.85
Aligarh,2017-03-31,rain,104.71,72.41,2.81,3.98
Aligarh,2017-04-01,rain,103.71,71.62,2.66,4.93
Aligarh,2017-04-02,rain,101.33,74.07,2.94,5.15
Aligarh,2017-04-03,rain,103.4,70.67,2.87,3.33
Aligarh,2017-04-04,rain,98.64,74.43,2.85,4.27
Aligarh,2017-04-05,rain,95.89,74.35,2.59,4.19
Aligarh,2017-04-06,rain,102.34,76.18,2.75,2.69
Aligarh,2017-04-07,rain,95.18,75,1.75,3.33
Aligarh,2017-04-08,rain,94.54,66.54,2.42,3.86
Aligarh,2017-04-09,rain,91.97,66.55,2.97,7.35
Aligarh,2017-04-10,rain,94.33,66.89,2.71,8.97
Aligarh,2017-04-11,rain,99.75,66.42,2.86,7.84
Aligarh,2017-04-12,rain,102.79,70.52,2.77,5.37
Aligarh,2017-04-13,rain,104.8,70.69,2.65,1.95
Aligarh,2017-04-14,rain,106.45,74.89,2.59,1.22
Aligarh,2017-04-15,rain,106.45,74.49,2.42,4.46
